NA (cm^-3),ND (cm^-3),ni (cm^-3),tsi (nm),tox (nm),L (nm),PhiM (eV),Ld (nm),Er (V/cm)
1e+20,5e+18,10000000000.0,5.490711497987137,2.2501371613062786,30.391180520559978,4.4,1.5474622199325994,13249561.490319723
1e+20,5e+18,10000000000.0,1.6499186680166915,4.785523255831336,13.161957372853824,4.4,0.5392756598972722,27264718.66784512
1e+20,5e+18,10000000000.0,7.159918249623767,3.739211344819316,26.764886972185227,4.4,1.3920339623596525,10378084.908103202
1e+20,5e+18,10000000000.0,5.52898373372771,4.001110571376062,21.228172515190295,4.4,1.0181800227649789,13727722.319262674
1e+20,5e+18,10000000000.0,7.886339648751376,4.734730661789158,42.61360123334839,4.4,1.5372089352313172,9873822.339579836
1e+20,5e+18,10000000000.0,5.367615706555438,3.0368605067023684,82.03406666488705,4.4,1.120968322169972,10414217.923357544
1e+20,5e+18,10000000000.0,2.3444347260378886,3.8645219334142524,12.089787557594352,4.4,0.9134543905531874,20766462.644829493
1e+20,5e+18,10000000000.0,6.834312586700398,2.1163983641866624,65.66330938342341,4.4,2.094282929997845,8039672.175017628
1e+20,5e+18,10000000000.0,2.551477258946496,2.560317584693388,62.79362138394211,4.4,1.0083987597514843,20896319.440946337
1e+20,5e+18,10000000000.0,8.851551070193334,4.493737415269828,11.330615283712117,4.4,1.529741473953423,5315018.365372977
1e+20,5e+18,10000000000.0,6.518046151623174,4.300305069015007,83.26379922680461,4.4,1.1996511327459123,9863487.509681007
1e+20,5e+18,10000000000.0,2.4148349520125882,3.0519280743714408,52.4570815876433,4.4,0.9357892008178441,24459214.64368355
1e+20,5e+18,10000000000.0,9.661042517330861,3.1304318833226374,34.64412033880453,4.4,1.644722352959299,7724636.296661106
1e+20,5e+18,10000000000.0,5.665289170017886,3.6006633006607385,68.81885676409168,4.4,1.1545863202604156,7287250.832273402
1e+20,5e+18,10000000000.0,1.6560860668448951,2.0007230140554038,25.390794880942163,4.4,0.9382737808882902,39704891.20017666
1e+20,5e+18,10000000000.0,6.641496139735605,2.723733008114084,63.33535582302988,4.4,1.5603630763667038,10617781.544516522
1e+20,5e+18,10000000000.0,3.278790163115292,2.624695425824643,6.454875058785508,4.4,1.1532381514208567,21465070.732267395
1e+20,5e+18,10000000000.0,8.233241066895722,2.7514488402492905,76.02849927200666,4.4,1.5822182564753433,9163215.077858295
1e+20,5e+18,10000000000.0,8.360398662095715,4.417717527600324,41.99086369085471,4.4,1.302461918201081,8272494.232451228
1e+20,5e+18,10000000000.0,9.810526202691957,2.8390215696393293,58.39228354914093,4.4,1.549523781258939,7860169.869863719
1e+20,5e+18,10000000000.0,5.516825779220533,2.5745639661504445,22.24769032318148,4.4,1.2016794319972381,9662488.199938633
1e+20,5e+18,10000000000.0,5.094611917549634,3.5127903823790945,61.90541300128497,4.4,1.0855222453032527,11802346.801516885
1e+20,5e+18,10000000000.0,7.781280449018325,4.596935109118196,70.18490400271506,4.4,1.079472989716013,5212919.235732342
1e+20,5e+18,10000000000.0,2.192235907077339,2.7240491115124996,44.16954725894269,4.4,0.7549103817360939,18373161.101001292
1e+20,5e+18,10000000000.0,5.922239624138117,2.235608728378396,56.7422423933761,4.4,1.8313179808794755,8376065.131825864
1e+20,5e+18,10000000000.0,5.9162284011776585,3.069214207548994,42.70035537254868,4.4,1.1322939336207907,7442628.123822695
1e+20,5e+18,10000000000.0,1.8052581052934848,4.242955473694933,80.78594912543255,4.4,0.6937522421966139,27923128.869838323
1e+20,5e+18,10000000000.0,4.761856769562222,3.652071634084384,46.31461870474577,4.4,1.0379906458718589,9887263.321753442
1e+20,5e+18,10000000000.0,8.679563187104819,4.450380108723042,76.23735768550725,4.4,1.6040802898207647,4739962.150937342
1e+20,5e+18,10000000000.0,8.705382597951942,4.878776442827702,72.71762906951163,4.4,1.3277720072238883,8772982.117317801
1e+20,5e+18,10000000000.0,1.8931389842771291,4.377987430254851,38.71391945730702,4.4,0.6064479254484182,21302675.392823704
1e+20,5e+18,10000000000.0,1.8164879447304778,3.81140923653126,23.01735079160033,4.4,0.695227442666279,38229422.86786665
1e+20,5e+18,10000000000.0,3.3642592930174176,3.4800247641571413,38.329145532700075,4.4,0.9368016725335176,13698681.184423814
1e+20,5e+18,10000000000.0,8.872894562985941,2.1202072590448,74.88091169244416,4.4,2.098323796465597,8620544.77679306
1e+20,5e+18,10000000000.0,2.1601232656614906,4.952965936442124,22.804030616287136,4.4,0.5585744006753796,35049776.45820148
1e+20,5e+18,10000000000.0,7.479971223647016,3.150443367725128,48.625962089624196,4.4,1.8471811284357944,8844425.18249616
1e+20,5e+18,10000000000.0,1.910490576517929,2.4566846417506003,73.13041707258503,4.4,0.8555965403590563,35011617.86096697
1e+20,5e+18,10000000000.0,6.608240683730428,4.000126566189371,33.752540336168956,4.4,1.2072766514082438,6085366.37864808
1e+20,5e+18,10000000000.0,4.204605692072303,2.852864867286378,58.87223841923468,4.4,1.316088053662557,18882831.936949864
1e+20,5e+18,10000000000.0,8.100225666692804,3.7573348127931427,24.369946942246862,4.4,1.3883456179402418,9272989.078796884
1e+20,5e+18,10000000000.0,3.1032140394282726,3.7603037235337737,12.507311747029913,4.4,1.0295395094163777,24427657.282437935
1e+20,5e+18,10000000000.0,6.752816464509639,3.3371894627086074,72.1114275830785,4.4,1.3964792903710133,9828459.255608449
1e+20,5e+18,10000000000.0,3.1211428111829647,4.508355846635128,11.610270236557493,4.4,0.9051198912880424,17234545.29329711
1e+20,5e+18,10000000000.0,7.4229425480093845,2.794901184666329,26.610181371923858,4.4,1.3737976037262112,10204301.79456691
1e+20,5e+18,10000000000.0,8.863102311046738,3.3458977748532024,77.39451971377729,4.4,1.8528899317519911,5828735.279480998
1e+20,5e+18,10000000000.0,2.14121619214084,3.6130763857729145,33.14282797584404,4.4,0.8424090134242798,29192970.781334616
1e+20,5e+18,10000000000.0,8.79936119735953,3.990874162301899,87.65494540773201,4.4,1.313654202121512,4999140.040637879
1e+20,5e+18,10000000000.0,6.3421772897286814,4.351915551516768,88.2368871253258,4.4,1.0359150706769908,12121740.167972956
1e+20,5e+18,10000000000.0,2.1439944178032158,3.184421848634768,26.340013779459433,4.4,0.7602385563631866,21283086.34198912
1e+20,5e+18,10000000000.0,4.847876698237409,3.938140832289788,6.565105335740469,4.4,1.3207888077053702,10106666.336425226
1e+20,5e+18,10000000000.0,2.447742641365881,2.4518328592055574,64.34050572586798,4.4,0.9019793333063074,25462385.33081648
1e+20,5e+18,10000000000.0,7.303130999799126,4.797944301627435,42.23582573040591,4.4,1.2120981600914074,9662118.892631138
1e+20,5e+18,10000000000.0,7.8298132097615465,3.1491764192630107,11.765497424483137,4.4,1.2803761082162708,8272745.5307231555
1e+20,5e+18,10000000000.0,1.9521686824551905,4.188564265929315,64.55448525108972,4.4,0.6546291299511248,25246464.07605585
1e+20,5e+18,10000000000.0,5.5552586742517995,2.061023245646533,5.712217092737147,4.4,1.6886001355684535,7207175.0477923555
1e+20,5e+18,10000000000.0,8.331625504233255,2.615561428714421,78.70711207282507,4.4,2.1082600184455536,8436051.665618626
1e+20,5e+18,10000000000.0,9.425467373958968,3.461247632970734,15.062770032857424,4.4,1.66124150011539,8424865.302259274
1e+20,5e+18,10000000000.0,5.62166080067593,4.63475740319704,14.076133450965076,4.4,1.2419108374325656,12878138.219143156
1e+20,5e+18,10000000000.0,9.552513012502663,3.5817654498520315,18.283489923266853,4.4,1.6638759633617755,6114439.692447195
1e+20,5e+18,10000000000.0,5.821200734104268,4.789611446881637,86.54317318880979,4.4,0.8999396650541112,13081612.185236193
1e+20,5e+18,10000000000.0,4.547714451399171,3.451390689748389,63.305734342084605,4.4,1.0629481278616593,12400494.254291533
1e+20,5e+18,10000000000.0,8.633828156976058,3.47134729020785,72.7193235853364,4.4,1.6247350952332702,7064926.734782572
1e+20,5e+18,10000000000.0,5.436844394122802,2.359240365501596,37.59424375874951,4.4,1.7916649504727764,10867552.280822694
1e+20,5e+18,10000000000.0,5.247122595080707,4.407968732456659,32.25920729293114,4.4,1.2477721885817203,11035563.560285052
1e+20,5e+18,10000000000.0,5.412812404688455,2.7408962374011874,23.400108590135783,4.4,1.252592137070906,13118435.567848433
1e+20,5e+18,10000000000.0,8.621065016827709,4.698837468116945,44.816378463179575,4.4,1.2028727867813835,7083899.282927792
1e+20,5e+18,10000000000.0,8.48747387519247,4.7324726609911885,51.00909981747266,4.4,1.1791235957835793,6205460.6182589615
1e+20,5e+18,10000000000.0,4.631679931961901,4.829930335622449,57.96441139778972,4.4,1.1447566732428562,10865674.538314171
1e+20,5e+18,10000000000.0,3.9996987388347254,3.5606914673092698,25.369309847886424,4.4,1.2093650377974363,10378254.8109588
1e+20,5e+18,10000000000.0,5.427352216352164,4.0312813543509325,85.53290503856019,4.4,1.2878852926697613,11668269.157936793
1e+20,5e+18,10000000000.0,6.154952587633981,4.33554764018499,17.768989344020817,4.4,1.1403679131652462,7993312.03864784
1e+20,5e+18,10000000000.0,3.1450348956519725,2.393043855951397,87.01182620467787,4.4,1.1484120629509258,14602495.172357984
1e+20,5e+18,10000000000.0,8.145595762440315,3.8028715849924914,4.29248265815283,4.4,1.4426625546522667,8121345.630499157
1e+20,5e+18,10000000000.0,5.378344891591806,2.102893703909935,44.85793518806557,4.4,1.44149646064097,12503543.686459038
1e+20,5e+18,10000000000.0,4.0064099357796366,3.4926982501661774,32.00300191614096,4.4,1.0731730123496286,17493515.84429616
1e+20,5e+18,10000000000.0,1.9613889366759154,2.4645280448606823,42.07373701193182,4.4,0.7245647889513662,30663513.35471065
1e+20,5e+18,10000000000.0,3.1496064436324622,2.548768777886254,52.64781837132865,4.4,0.9479195677508522,24054492.38311134
1e+20,5e+18,10000000000.0,9.543530545803854,3.0951427000778047,40.89625674710569,4.4,2.027492371763796,8115834.047388713
1e+20,5e+18,10000000000.0,3.7458971813757396,3.297311500149509,39.09167597623876,4.4,1.1731561440976142,19299738.911986943
1e+20,5e+18,10000000000.0,2.519733604303318,3.8695172735965615,66.74693714095767,4.4,0.7820575945643444,25964546.080821317
1e+20,5e+18,10000000000.0,5.146055124894938,2.223285255315547,62.67123593252242,4.4,1.531823660855202,10133750.392872484
1e+20,5e+18,10000000000.0,3.763789690242238,3.511075283712334,75.49460153711877,4.4,0.9815235778351479,21073918.415378824
1e+20,5e+18,10000000000.0,1.3164332524407474,2.5478753907593035,24.746431367836113,4.4,0.7880331307860156,38714797.42188561
1e+20,5e+18,10000000000.0,3.9083069555147554,3.7219255250952257,56.02898034860353,4.4,1.141218790970221,12308725.345059615
1e+20,5e+18,10000000000.0,5.896977615455217,3.9122138367835504,53.911946329178285,4.4,1.357029060204475,9782327.204409817
1e+20,5e+18,10000000000.0,5.965411348179702,3.6701277696585617,35.16718954592392,4.4,1.3884342166876331,7086455.629148692
1e+20,5e+18,10000000000.0,4.209030290591999,4.214886531434923,45.28700614553324,4.4,0.8811889267690373,18802378.011810564
1e+20,5e+18,10000000000.0,5.025724806273406,3.006827732722704,30.2990464675984,4.4,1.2090492727035118,12642423.671376899
1e+20,5e+18,10000000000.0,9.689661264112898,4.295319774899393,15.340462592677712,4.4,1.4838374016859797,6427271.497841019
1e+20,5e+18,10000000000.0,4.396136295072805,3.298301245124581,21.600705327657757,4.4,1.0763514736833986,15065923.062990915
1e+20,5e+18,10000000000.0,3.324041319339847,3.4525534949677903,12.179687236904496,4.4,1.0812725212564755,18014501.07214088
1e+20,5e+18,10000000000.0,3.191203396600841,3.944306381783214,62.4270530415408,4.4,0.8380835552144953,12936355.20937161
1e+20,5e+18,10000000000.0,5.119881514337207,2.0550751519976718,60.48328320049618,4.4,1.3499911917327574,12596473.448265867
1e+20,5e+18,10000000000.0,7.835681338452496,3.961982664260745,85.70275432744893,4.4,1.349521039516496,8760815.06038052
1e+20,5e+18,10000000000.0,2.8538936576962586,3.855755447216346,66.48202198730999,4.4,1.0254817544322798,19857068.700558268
1e+20,5e+18,10000000000.0,7.383665144266913,2.9295413502598397,7.5279879717834355,4.4,1.4135077515882772,9519909.355237512
1e+20,5e+18,10000000000.0,1.1903484101447466,2.257382854698468,79.92933013181901,4.4,0.7587417470450246,41231669.278718725
1e+20,5e+18,10000000000.0,4.770396801855514,2.2728063497391235,78.05273917627814,4.4,1.4099162796202385,10240461.259668387
1e+20,5e+18,10000000000.0,7.982785586825082,4.769671240955686,41.568867907224785,4.4,1.0717123900755705,5819607.579611785
1e+20,5e+18,10000000000.0,4.048596601969883,4.067837963677512,53.970085395929175,4.4,0.9927942616271686,13555262.671727825
1e+20,5e+18,10000000000.0,6.073633913008595,2.3813078413122213,87.91881492510915,4.4,1.7261887526242512,12164131.469518615
1e+20,5e+18,10000000000.0,2.844813095433197,3.0701695079267193,49.31047965479046,4.4,0.9676898515081419,25701682.336648792
1e+20,5e+18,10000000000.0,7.677958520135551,3.777448981704789,81.76299906871981,4.4,1.6378874010683429,7204124.400188037
1e+20,5e+18,10000000000.0,1.4705119294188367,4.5067151152719465,10.224371929486221,4.4,0.5229956264580434,43226272.54328429
1e+20,5e+18,10000000000.0,8.672883803879504,2.1309827861390254,19.62151257765541,4.4,1.6835187656349242,7936535.783888493
1e+20,5e+18,10000000000.0,2.7837674777950134,2.7098993944100265,41.345680079394654,4.4,1.190527946429838,17834920.258658487
1e+20,5e+18,10000000000.0,8.869582285374976,4.669246970886141,53.87384232534551,4.4,1.3111001291895525,5268077.112586874
1e+20,5e+18,10000000000.0,4.172763171704656,2.0274966505514493,74.01182311206362,4.4,1.4784478608392182,18904461.260442644
1e+20,5e+18,10000000000.0,7.5041521702703795,2.604197308381662,88.97880401745725,4.4,1.8957879774755706,8622198.892063975
1e+20,5e+18,10000000000.0,3.873027680075696,4.877072527918898,36.83008019324813,4.4,0.8285150846944385,20463739.33268598
1e+20,5e+18,10000000000.0,9.153205041111828,3.8402055395665133,7.125160344187389,4.4,1.6773566964212732,5846065.858346526
1e+20,5e+18,10000000000.0,2.1397341296653694,2.7850140999125195,72.70192078669326,4.4,0.7487024791219916,31836323.520071477
1e+20,5e+18,10000000000.0,2.6066781034533886,2.200973283187543,55.58112256020431,4.4,0.9974177158286851,18761098.808809627
1e+20,5e+18,10000000000.0,5.437271126429221,2.0845740213416666,20.273228721533545,4.4,1.3855127638424463,9278184.897887714
1e+20,5e+18,10000000000.0,1.7374459513433151,2.734235238910782,46.050075726063554,4.4,0.8963841526016221,34807462.53086467
1e+20,5e+18,10000000000.0,2.7638216623158574,4.644457458766731,67.58099136143402,4.4,0.6858330904054794,19098455.497339707
1e+20,5e+18,10000000000.0,9.49389743990813,3.2477409628925287,70.02582547497201,4.4,1.8584278583884468,4919461.459241899
1e+20,5e+18,10000000000.0,9.788406950330984,4.161000107497979,46.46680184389229,4.4,1.8057242486649003,5160720.057502813
1e+20,5e+18,10000000000.0,4.386333963973797,4.754855106139873,29.553664121210744,4.4,0.9711361701457969,9445230.60006611
1e+20,5e+18,10000000000.0,9.30957418912542,3.22412138480845,87.71560463734893,4.4,1.7264655458895763,7323315.059751866
1e+20,5e+18,10000000000.0,5.903422081060886,2.573832113112191,60.71254715321488,4.4,1.4908685003055513,10110181.088848846
1e+20,5e+18,10000000000.0,3.4276821928639034,3.5513537925707586,38.516664183127986,4.4,0.9140132549321298,12769481.005941937
1e+20,5e+18,10000000000.0,7.321588489725388,4.724251061179563,27.40030050580476,4.4,1.2327820225442518,6401310.288185498
1e+20,5e+18,10000000000.0,6.930116259173714,4.413123242413102,66.6059595213099,4.4,1.3046658010071006,6363728.958533233
1e+20,5e+18,10000000000.0,9.9021278719786,2.1974895300894612,24.06995976665779,4.4,2.5354171685750724,6514126.374147319
1e+20,5e+18,10000000000.0,3.3854255866835494,4.077718400232746,17.93876904071087,4.4,1.0707177424689642,12928482.231794208
1e+20,5e+18,10000000000.0,7.048535523955619,3.7156925673768613,49.095548339700116,4.4,1.576820982460189,9955442.954486055
1e+20,5e+18,10000000000.0,1.468213795265022,4.722389529039276,28.228903160040343,4.4,0.644378293422404,27802787.921255905
1e+20,5e+18,10000000000.0,2.0228143482704746,2.367444250550892,57.71474760835451,4.4,0.9124661009737689,24705693.61076799
1e+20,5e+18,10000000000.0,1.0352653745598395,3.6021083396139697,13.260664714058313,4.4,0.5698645289276408,73050513.32160147
1e+20,5e+18,10000000000.0,9.995146129537058,4.638388080535677,59.97987609735698,4.4,1.699924376844075,6877463.504185276
1e+20,5e+18,10000000000.0,8.220463274327301,3.230071360225229,27.646797935800095,4.4,1.5269887681646854,5220962.84415791
1e+20,5e+18,10000000000.0,8.080507132601866,3.4459847531986014,3.0211352958026074,4.4,1.814148572486371,9014909.95354788
1e+20,5e+18,10000000000.0,5.587534677593617,2.211382033000875,14.043437017653345,4.4,1.5360193613967223,10688328.271338515
1e+20,5e+18,10000000000.0,3.7006037461489596,2.8344309213467325,84.22453787165318,4.4,1.1888238236020108,19961964.62904938
1e+20,5e+18,10000000000.0,2.3613785601640833,2.973519947506842,78.45985360303612,4.4,0.9659293555862989,27115343.57861137
1e+20,5e+18,10000000000.0,3.562072649618173,4.83536734623466,23.323985787152605,4.4,1.0129915054526637,18886004.834439725
1e+20,5e+18,10000000000.0,4.383740997362252,2.848002081623477,70.71835569545773,4.4,1.1139209986954992,18189957.496076718
1e+20,5e+18,10000000000.0,7.8067908728226465,3.382606205808956,55.94572860613576,4.4,1.6687519678354221,6314172.191875052
1e+20,5e+18,10000000000.0,5.856956100128372,4.013913270692839,87.46870989613865,4.4,1.2180161842515391,11090713.653980061
1e+20,5e+18,10000000000.0,1.697352638999344,2.486550117223632,35.50369237946314,4.4,0.7497166321417055,34414095.37427214
1e+20,5e+18,10000000000.0,1.16226108063021,3.4593271614256236,62.2870732889939,4.4,0.6437695186053615,35773440.933222055
1e+20,5e+18,10000000000.0,1.9209896158065685,4.215617118427723,8.527607850880916,4.4,0.6891446926790789,21123917.23839523
1e+20,5e+18,10000000000.0,4.694488423276415,4.600565639081198,37.47351917302732,4.4,1.075199648403976,9536532.860692138
1e+20,5e+18,10000000000.0,9.398736253441164,3.87877782398728,86.8521365233717,4.4,1.4463652680522776,7018355.217425174
1e+20,5e+18,10000000000.0,6.7366223308829944,4.0071605459508435,49.89133607716049,4.4,1.286878178561357,9305334.400172485
1e+20,5e+18,10000000000.0,8.216433098879637,2.378850417753707,28.04551679013148,4.4,1.9457211194313775,7562549.551461924
1e+20,5e+18,10000000000.0,5.197371350540937,4.837329491739041,13.463573792188797,4.4,0.9971213277351259,7941374.151922897
1e+20,5e+18,10000000000.0,4.254994748755385,2.397722232453447,64.20696559579315,4.4,1.1714165648232928,13812501.148583444
1e+20,5e+18,10000000000.0,1.9756033544496046,4.324018811545395,59.10247577838623,4.4,0.800752716539,38967798.1363566
1e+20,5e+18,10000000000.0,8.883397199675844,2.7944489653349565,35.53266808352839,4.4,1.7911378439204295,6293051.353649456
1e+20,5e+18,10000000000.0,8.048440261251125,4.800779431103755,85.73189761232759,4.4,1.4159432196148887,8075713.6391336685
1e+20,5e+18,10000000000.0,2.513062878379526,4.159878618108438,4.9316447299429775,4.4,0.7495956384263699,28329075.104890436
1e+20,5e+18,10000000000.0,5.610345074886345,4.261441138935107,29.423975091968845,4.4,1.0809154917897714,12718827.489790559
1e+20,5e+18,10000000000.0,5.386373271291204,2.65717751917965,83.13304530806359,4.4,1.370893329926981,11282397.30798363
1e+20,5e+18,10000000000.0,6.625823974178758,3.3291199299054823,30.921383133791313,4.4,1.3595258430689254,11216428.040605297
1e+20,5e+18,10000000000.0,9.51568204592135,3.8534395837678592,24.945996545399822,4.4,1.599202755294407,5848779.25365371
1e+20,5e+18,10000000000.0,6.217942975862317,4.3099208546198025,49.47717566401852,4.4,1.2220115439366261,12149955.199760387
1e+20,5e+18,10000000000.0,5.861955401007568,2.3118781277371685,74.6707522430868,4.4,1.5905380840145118,8462890.496794786
1e+20,5e+18,10000000000.0,1.4529063964119755,4.8870959493635855,11.973768196417412,4.4,0.4655943254694444,35245667.8600116
1e+20,5e+18,10000000000.0,1.5661672841622154,4.6706620116636675,85.04280173917904,4.4,0.5781593566119548,26896759.620728344
1e+20,5e+18,10000000000.0,2.6861211219411,2.811045771486753,72.17134066276127,4.4,0.8481431990233611,26738657.789857563
1e+20,5e+18,10000000000.0,1.2922369452257345,4.468280729096996,18.768772232985018,4.4,0.4573533242453979,43863634.80685556
1e+20,5e+18,10000000000.0,7.690176060130112,3.5549717691194704,64.94469262424016,4.4,1.7253199936868986,6393178.019857212
1e+20,5e+18,10000000000.0,7.509972735945668,3.3854194446860557,36.49140886946747,4.4,1.551930696294672,6560824.231602063
1e+20,5e+18,10000000000.0,2.2245061098847865,2.9433023174342163,37.99963699263973,4.4,0.9248210958281851,34190060.126698636
1e+20,5e+18,10000000000.0,8.524710107157528,3.7429057598947773,71.14623804218138,4.4,1.4498766332694157,8605179.894252317
1e+20,5e+18,10000000000.0,2.3930743136150077,4.189667353110793,86.76227829432369,4.4,0.8794055074338094,25967114.79486653
1e+20,5e+18,10000000000.0,3.7105802829762293,3.2327987148882746,14.019060937705872,4.4,1.1304592784150969,17421650.277508084
1e+20,5e+18,10000000000.0,3.240792092452285,3.8876575790248764,39.594830608457286,4.4,1.0113259969165194,18197101.554079384
1e+20,5e+18,10000000000.0,4.35076388715743,4.097938763465911,44.84191990333441,4.4,0.9762136144210661,12794686.900723116
1e+20,5e+18,10000000000.0,3.291973893009657,4.133365451045858,35.73912807508479,4.4,1.0566465373941785,23274508.771600544
1e+20,5e+18,10000000000.0,5.400558337946069,2.1558982943935407,34.59745376331158,4.4,1.7856047449006323,8337009.865156966
1e+20,5e+18,10000000000.0,4.666670932192169,4.579243417055201,7.5473740778588985,4.4,1.1524254529087559,12158104.227416888
1e+20,5e+18,10000000000.0,9.879125417013938,3.374759944295144,62.64185998894823,4.4,1.486607984806217,5444052.388168921
1e+20,5e+18,10000000000.0,1.503337151154031,2.7872482450886436,40.950654289443946,4.4,0.6671299822958325,39862002.188959375
1e+20,5e+18,10000000000.0,2.2796323874861644,2.7252935224390447,19.947060830021627,4.4,0.8361631810132999,25576612.835415278
1e+20,5e+18,10000000000.0,1.4754330451774225,3.4490423385318514,73.99491470027995,4.4,0.5941146420776058,41178135.10049
1e+20,5e+18,10000000000.0,6.632570754841382,4.660494618406878,72.82278508919163,4.4,1.3625521342786,6874673.603111862
1e+20,5e+18,10000000000.0,1.4905834967234761,3.135042745047941,45.316071643733764,4.4,0.5604224091705602,40605346.96216312
1e+20,5e+18,10000000000.0,8.52795763638511,4.24917724035063,28.965207519855166,4.4,1.1764632118891922,5827509.314006658
1e+20,5e+18,10000000000.0,5.60744767613735,2.290456192961656,58.51406714429136,4.4,1.4231668302502967,8448273.91990225
1e+20,5e+18,10000000000.0,5.743068621233803,3.4281701064531855,28.069235812634066,4.4,1.138933629813955,7416482.643785155
1e+20,5e+18,10000000000.0,6.054350569409748,4.975058421178207,23.532689938162946,4.4,0.9848306464916345,11645526.888793861
1e+20,5e+18,10000000000.0,2.5373233567558966,4.311313408377011,66.55477490029043,4.4,0.8585824257655656,22503114.032444343
1e+20,5e+18,10000000000.0,2.7792127280303878,2.631585465321839,6.508295855722711,4.4,1.0536156274035517,23411575.03930333
1e+20,5e+18,10000000000.0,3.8693559058570424,3.504324421093732,11.244856980009674,4.4,0.8430599383136406,17859234.305013772
1e+20,5e+18,10000000000.0,6.341467742396663,2.7008742909456998,3.590571140052311,4.4,1.488976761428279,10592605.583002657
1e+20,5e+18,10000000000.0,2.891059983461931,3.2286827817875277,16.306057223362075,4.4,0.9114053672779872,20345488.886450782
1e+20,5e+18,10000000000.0,2.046985544199351,4.340252071204894,9.002130757809972,4.4,0.5807024278835109,27120827.167239938
1e+20,5e+18,10000000000.0,9.73105197776589,4.313674445871211,89.63480599685292,4.4,1.6077751962098032,5655955.441547499
1e+20,5e+18,10000000000.0,1.1978363332866062,2.684301133707155,28.126467386005793,4.4,0.7220114428421406,54767041.251123644
1e+20,5e+18,10000000000.0,8.224276648024194,4.7666699544645805,15.986317102224513,4.4,1.4295942865791689,7270155.997493027
1e+20,5e+18,10000000000.0,8.092316346175199,3.7777045482944804,23.966674445644863,4.4,1.5973561430556003,9140187.649053022
1e+20,5e+18,10000000000.0,3.674927024605864,3.1397728728860437,84.44292472399171,4.4,0.8655191899607331,20405324.7509346
1e+20,5e+18,10000000000.0,2.2206395440658206,3.505806742342582,48.25393940312242,4.4,0.940381090198447,21085103.724007584
1e+20,5e+18,10000000000.0,2.3106578203488106,3.815213760313231,34.739174378783545,4.4,0.8760415065929392,19669440.30465234
1e+20,5e+18,10000000000.0,7.276884555134733,3.6796715955373562,78.98505683810208,4.4,1.6335110567082096,8962082.13107106
1e+20,5e+18,10000000000.0,6.785259319775563,3.459215106608535,37.36415353776582,4.4,1.1291928259063229,7670897.6723697
1e+20,5e+18,10000000000.0,8.04471106826248,3.5147984122682003,32.145745586319535,4.4,1.7754326967661742,5064548.42254561
1e+20,5e+18,10000000000.0,9.437330551591941,2.5292357312836584,21.033579461826992,4.4,2.1710186566843683,8004986.829858867
1e+20,5e+18,10000000000.0,7.227346269399328,4.438198712914038,35.8683236801188,4.4,1.4482346448529126,6790325.087583094
1e+20,5e+18,10000000000.0,2.402663828962991,3.625280959823046,30.551538973472564,4.4,0.68165483198123,32119027.696329903
1e+20,5e+18,10000000000.0,3.190983550888696,2.3932395851141095,61.925444458938266,4.4,1.2649868778583235,21528590.461081434
1e+20,5e+18,10000000000.0,8.579743577858032,4.298471304748334,28.19369530635326,4.4,1.6727060089623575,8217744.383225672
1e+20,5e+18,10000000000.0,2.883754682507877,4.7973319351320525,53.21637793876285,4.4,0.8306892490785734,16665238.594405003
1e+20,5e+18,10000000000.0,1.6527008525903328,4.841920697710886,8.732618357781625,4.4,0.6007257708914661,29870969.659933772
1e+20,5e+18,10000000000.0,7.329520486380254,3.107053197233518,19.64215663259675,4.4,1.8096791181193177,8302140.674282264
1e+20,5e+18,10000000000.0,4.6227371994112785,2.406550620682262,38.44425863018734,4.4,1.3543296358270362,10142041.843080616
1e+20,5e+18,10000000000.0,9.280360472913133,3.5551988798991956,84.5145850900565,4.4,1.679831789864548,5626642.182674844
1e+20,5e+18,10000000000.0,6.8522956398429535,2.3378276880476623,35.8209227572655,4.4,1.6958278451012592,7713984.027566509
1e+20,5e+18,10000000000.0,1.8137708001249466,4.801962255537852,60.77444854438557,4.4,0.7209931114035181,25573902.35134185
1e+20,5e+18,10000000000.0,9.530709105282947,2.550738882065438,25.192588350661637,4.4,1.6052204015019935,5058103.52653453
1e+20,5e+18,10000000000.0,3.327015372762213,2.758297579853492,14.05192110967116,4.4,1.098756134996522,21503379.354972247
1e+20,5e+18,10000000000.0,4.034912413656572,3.219909580654911,8.09268420696436,4.4,1.2031372932255704,11570965.95798982
1e+20,5e+18,10000000000.0,4.620343723151878,3.1494934056773776,29.570974373219368,4.4,1.3526257727041473,8903730.574766291
1e+20,5e+18,10000000000.0,1.4610186676388193,4.383988677193667,16.716509331330993,4.4,0.5964591474161839,44608737.142617635
1e+20,5e+18,10000000000.0,5.468638800075444,3.368950461652887,18.138908977402806,4.4,1.482462578528893,14453198.988861287
1e+20,5e+18,10000000000.0,2.1098664196776302,2.5123047800100107,69.18605982966466,4.4,1.0784318726721551,25237878.610846266
1e+20,5e+18,10000000000.0,4.608732940195166,2.8016296864582224,4.377912172204057,4.4,1.0590641187445275,9709008.681669287
1e+20,5e+18,10000000000.0,4.156388091928759,3.527340155562566,51.52948093898279,4.4,1.0431202093712626,15112999.947401905
1e+20,5e+18,10000000000.0,7.95556075083853,2.442361752278405,36.01314011163144,4.4,1.4607799796257737,9585014.913724154
